date,hour,mrt_shortname,person_time
2024-04-15,10,古亭,1614
2024-04-15,10,台電大樓,625
2024-04-15,10,國父紀念館,1191
2024-04-15,10,大安,1172
2024-04-15,10,大安森林公園,446
2024-04-15,10,忠孝復興,2620
2024-04-15,10,忠孝敦化,1768
2024-04-15,10,忠孝新生,1971
2024-04-15,10,東門,1219
2024-04-15,10,科技大樓,703
2024-04-15,10,萬隆,279
2024-04-15,10,麟光,118
2024-04-15,11,信義安和,731
2024-04-15,11,公館,1564
2024-04-15,11,六張犁,353
2024-04-15,11,古亭,1264
2024-04-15,11,台電大樓,600
2024-04-15,11,國父紀念館,1080
2024-04-15,11,大安,987
2024-04-15,11,大安森林公園,367
2024-04-15,11,忠孝復興,2584
2024-04-15,11,忠孝敦化,1675
2024-04-15,11,忠孝新生,1637
2024-04-15,11,東門,1339
2024-04-15,11,科技大樓,535
2024-04-15,11,萬隆,313
2024-04-15,11,麟光,92
2024-04-15,12,信義安和,744
2024-04-15,12,公館,1601
2024-04-15,12,六張犁,321
2024-04-15,12,古亭,1483
2024-04-15,12,台電大樓,661
2024-04-15,12,國父紀念館,893
2024-04-15,12,大安,975
2024-04-15,12,大安森林公園,461
2024-04-15,12,忠孝復興,2768
2024-04-15,12,忠孝敦化,1675
2024-04-15,12,忠孝新生,1779
2024-04-15,12,東門,1386
2024-04-15,12,科技大樓,673
2024-04-15,12,萬隆,334
2024-04-15,12,麟光,130
2024-04-15,13,信義安和,736
2024-04-15,13,公館,1517
2024-04-15,13,六張犁,389
2024-04-15,13,古亭,1590
2024-04-15,13,台電大樓,639
2024-04-15,13,國父紀念館,969
2024-04-15,13,大安,998
2024-04-15,13,大安森林公園,451
2024-04-15,13,忠孝復興,2358
2024-04-15,13,忠孝敦化,1685
2024-04-15,13,忠孝新生,1807
2024-04-15,13,東門,1384
2024-04-15,13,科技大樓,803
2024-04-15,13,萬隆,314
2024-04-15,13,麟光,145
2024-04-15,14,信義安和,732
2024-04-15,14,公館,1254
2024-04-15,14,六張犁,342
2024-04-15,14,古亭,1334
2024-04-15,14,台電大樓,591
2024-04-15,14,國父紀念館,833
2024-04-15,14,大安,918
2024-04-15,14,大安森林公園,439
2024-04-15,14,忠孝復興,2108
2024-04-15,14,忠孝敦化,1472
2024-04-15,14,忠孝新生,1642
2024-04-15,14,東門,1229
2024-04-15,14,科技大樓,521
2024-04-15,14,萬隆,391
2024-04-15,14,麟光,133
2024-04-15,15,信義安和,803
2024-04-15,15,公館,1112
2024-04-15,15,六張犁,446
2024-04-15,15,古亭,1351
2024-04-15,15,台電大樓,675
2024-04-15,15,國父紀念館,790
2024-04-15,15,大安,841
2024-04-15,15,大安森林公園,461
2024-04-15,15,忠孝復興,1963
2024-04-15,15,忠孝敦化,1323
2024-04-15,15,忠孝新生,1596
2024-04-15,15,東門,1039
2024-04-15,15,科技大樓,513
2024-04-15,15,萬隆,441
2024-04-15,15,麟光,188
2024-04-15,16,信義安和,826
2024-04-15,16,公館,1146
2024-04-15,16,六張犁,587
2024-04-15,16,古亭,1735
2024-04-15,16,台電大樓,853
2024-04-15,16,國父紀念館,876
2024-04-15,16,大安,1104
2024-04-15,16,大安森林公園,530
2024-04-15,16,忠孝復興,2214
2024-04-15,16,忠孝敦化,1513
2024-04-15,16,忠孝新生,1629
2024-04-15,16,東門,1370
2024-04-15,16,科技大樓,736
2024-04-15,16,萬隆,637
2024-04-15,16,麟光,242
2024-04-15,17,信義安和,1292
2024-04-15,17,公館,1947
2024-04-15,17,六張犁,909
2024-04-15,17,古亭,2495
2024-04-15,17,台電大樓,1267
2024-04-15,17,國父紀念館,1270
2024-04-15,17,大安,1396
2024-04-15,17,大安森林公園,590
2024-04-15,17,忠孝復興,3067
2024-04-15,17,忠孝敦化,2162
2024-04-15,17,忠孝新生,1974
2024-04-15,17,東門,1911
2024-04-15,17,科技大樓,1038
2024-04-15,17,萬隆,1117
2024-04-15,17,麟光,389
2024-04-15,18,信義安和,1791
2024-04-15,18,公館,2242
2024-04-15,18,六張犁,1516
2024-04-15,18,古亭,3544
2024-04-15,18,台電大樓,1818
2024-04-15,18,國父紀念館,1828
2024-04-15,18,大安,2010
2024-04-15,18,大安森林公園,695
2024-04-15,18,忠孝復興,3975
2024-04-15,18,忠孝敦化,2857
2024-04-15,18,忠孝新生,2771
2024-04-15,18,東門,2570
2024-04-15,18,科技大樓,1575
2024-04-15,18,萬隆,1527
2024-04-15,18,麟光,660
2024-04-15,19,信義安和,1027
2024-04-15,19,公館,1490
2024-04-15,19,六張犁,977
2024-04-15,19,古亭,2144
2024-04-15,19,台電大樓,1202
2024-04-15,19,國父紀念館,1027
2024-04-15,19,大安,1182
2024-04-15,19,大安森林公園,475
2024-04-15,19,忠孝復興,2383
2024-04-15,19,忠孝敦化,1572
2024-04-15,19,忠孝新生,1648
2024-04-15,19,東門,1517
2024-04-15,19,科技大樓,921
2024-04-15,19,萬隆,1127
2024-04-15,19,麟光,511
2024-04-15,20,信義安和,563
2024-04-15,20,公館,941
2024-04-15,20,六張犁,577
2024-04-15,20,古亭,1305
2024-04-15,20,台電大樓,705
2024-04-15,20,國父紀念館,502
2024-04-15,20,大安,638
2024-04-15,20,大安森林公園,287
2024-04-15,20,忠孝復興,1189
2024-04-15,20,忠孝敦化,840
2024-04-15,20,忠孝新生,942
2024-04-15,20,東門,816
2024-04-15,20,科技大樓,489
2024-04-15,20,萬隆,710
2024-04-15,20,麟光,289
2024-04-15,21,信義安和,552
2024-04-15,21,公館,957
2024-04-15,21,六張犁,511
2024-04-15,21,古亭,1123
2024-04-15,21,台電大樓,608
2024-04-15,21,國父紀念館,425
2024-04-15,21,大安,633
2024-04-15,21,大安森林公園,306
2024-04-15,21,忠孝復興,871
2024-04-15,21,忠孝敦化,589
2024-04-15,21,忠孝新生,750
2024-04-15,21,東門,733
2024-04-15,21,科技大樓,530
2024-04-15,21,萬隆,655
2024-04-15,21,麟光,310
2024-04-15,22,信義安和,436
2024-04-15,22,公館,727
2024-04-15,22,六張犁,358
2024-04-15,22,古亭,817
2024-04-15,22,台電大樓,423
2024-04-15,22,國父紀念館,301
2024-04-15,22,大安,417
2024-04-15,22,大安森林公園,166
2024-04-15,22,忠孝復興,510
2024-04-15,22,忠孝敦化,369
2024-04-15,22,忠孝新生,487
2024-04-15,22,東門,430
2024-04-15,22,科技大樓,365
2024-04-15,22,萬隆,490
2024-04-15,22,麟光,216
2024-04-15,23,信義安和,189
2024-04-15,23,公館,257
2024-04-15,23,六張犁,152
2024-04-15,23,古亭,291
2024-04-15,23,台電大樓,182
2024-04-15,23,國父紀念館,105
2024-04-15,23,大安,151
2024-04-15,23,大安森林公園,41
2024-04-15,23,忠孝復興,172
2024-04-15,23,忠孝敦化,139
2024-04-15,23,忠孝新生,167
2024-04-15,23,東門,143
2024-04-15,23,科技大樓,108
2024-04-15,23,萬隆,173
2024-04-15,23,麟光,70
2024-04-16,0,信義安和,70
2024-04-16,0,公館,110
2024-04-16,0,六張犁,52
2024-04-16,0,古亭,165
2024-04-16,0,台電大樓,78
2024-04-16,0,國父紀念館,43
2024-04-16,0,大安,68
2024-04-16,0,大安森林公園,40
2024-04-16,0,忠孝復興,70
2024-04-16,0,忠孝敦化,51
2024-04-16,0,忠孝新生,74
2024-04-16,0,東門,75
2024-04-16,0,科技大樓,53
2024-04-16,0,萬隆,71
2024-04-16,0,麟光,30
2024-04-16,1,信義安和,2
2024-04-16,1,公館,0
2024-04-16,1,六張犁,0
2024-04-16,1,古亭,0
2024-04-16,1,台電大樓,0
2024-04-16,1,國父紀念館,0
2024-04-16,1,大安,0
2024-04-16,1,大安森林公園,0
2024-04-16,1,忠孝復興,0
2024-04-16,1,忠孝敦化,0
2024-04-16,1,忠孝新生,0
2024-04-16,1,東門,0
2024-04-16,1,科技大樓,0
2024-04-16,1,萬隆,0
2024-04-16,1,麟光,0
2024-04-16,5,信義安和,0
2024-04-16,5,公館,0
2024-04-16,5,六張犁,0
2024-04-16,5,古亭,1
2024-04-16,5,台電大樓,0
2024-04-16,5,國父紀念館,0
2024-04-16,5,大安,0
2024-04-16,5,大安森林公園,0
2024-04-16,5,忠孝復興,0
2024-04-16,5,忠孝敦化,0
2024-04-16,5,忠孝新生,1
2024-04-16,5,東門,0
2024-04-16,5,科技大樓,0
2024-04-16,5,萬隆,0
2024-04-16,5,麟光,0
2024-04-16,6,信義安和,327
2024-04-16,6,公館,381
2024-04-16,6,六張犁,131
2024-04-16,6,古亭,361
2024-04-16,6,台電大樓,215
2024-04-16,6,國父紀念館,303
2024-04-16,6,大安,390
2024-04-16,6,大安森林公園,234
2024-04-16,6,忠孝復興,473
2024-04-16,6,忠孝敦化,443
2024-04-16,6,忠孝新生,441
2024-04-16,6,東門,418
2024-04-16,6,科技大樓,172
2024-04-16,6,萬隆,74
2024-04-16,6,麟光,36
2024-04-16,7,信義安和,1627
2024-04-16,7,公館,1936
2024-04-16,7,六張犁,787
2024-04-16,7,古亭,1946
2024-04-16,7,台電大樓,1407
2024-04-16,7,國父紀念館,1497
2024-04-16,7,大安,3602
2024-04-16,7,大安森林公園,766
2024-04-16,7,忠孝復興,1835
2024-04-16,7,忠孝敦化,2243
2024-04-16,7,忠孝新生,2024
2024-04-16,7,東門,2399
2024-04-16,7,科技大樓,949
2024-04-16,7,萬隆,351
2024-04-16,7,麟光,116
2024-04-16,8,信義安和,4537
2024-04-16,8,公館,3140
2024-04-16,8,六張犁,1473
2024-04-16,8,古亭,4372
2024-04-16,8,台電大樓,1852
2024-04-16,8,國父紀念館,3618
2024-04-16,8,大安,5754
2024-04-16,8,大安森林公園,939
2024-04-16,8,忠孝復興,4280
2024-04-16,8,忠孝敦化,5590
2024-04-16,8,忠孝新生,5926
2024-04-16,8,東門,3361
2024-04-16,8,科技大樓,2171
2024-04-16,8,萬隆,436
2024-04-16,8,麟光,174
2024-04-16,9,信義安和,1921
2024-04-16,9,公館,2160
2024-04-16,9,六張犁,765
2024-04-16,9,古亭,2937
2024-04-16,9,台電大樓,997
2024-04-16,9,國父紀念館,2566
2024-04-16,9,大安,2369
2024-04-16,9,大安森林公園,593
2024-04-16,9,忠孝復興,2958
2024-04-16,9,忠孝敦化,2907
2024-04-16,9,忠孝新生,3564
2024-04-16,9,東門,1782
2024-04-16,9,科技大樓,1340
2024-04-16,9,萬隆,312
2024-04-16,9,麟光,155
2024-04-16,10,信義安和,930
2024-04-16,10,公館,1595
2024-04-16,10,六張犁,401
2024-04-16,10,古亭,1721
2024-04-16,10,台電大樓,621
2024-04-16,10,國父紀念館,1217
2024-04-16,10,大安,1250
2024-04-16,10,大安森林公園,413
2024-04-16,10,忠孝復興,2862
2024-04-16,10,忠孝敦化,1898
2024-04-16,10,忠孝新生,1908
2024-04-16,10,東門,1357
2024-04-16,10,科技大樓,781
2024-04-16,10,萬隆,254
2024-04-16,10,麟光,114
2024-04-16,11,信義安和,745
2024-04-16,11,公館,1322
2024-04-16,11,六張犁,345
2024-04-16,11,古亭,1392
2024-04-16,11,台電大樓,571
2024-04-16,11,國父紀念館,1074
2024-04-16,11,大安,1031
2024-04-16,11,大安森林公園,353
2024-04-16,11,忠孝復興,2613
2024-04-16,11,忠孝敦化,1817
2024-04-16,11,忠孝新生,1570
2024-04-16,11,東門,1398
2024-04-16,11,科技大樓,564
2024-04-16,11,萬隆,293
2024-04-16,11,麟光,108
2024-04-16,12,信義安和,737
2024-04-16,12,公館,1531
2024-04-16,12,六張犁,351
2024-04-16,12,古亭,1641
2024-04-16,12,台電大樓,671
2024-04-16,12,國父紀念館,940
2024-04-16,12,大安,962
2024-04-16,12,大安森林公園,420
2024-04-16,12,忠孝復興,2872
2024-04-16,12,忠孝敦化,1778
2024-04-16,12,忠孝新生,1823
2024-04-16,12,東門,1524
2024-04-16,12,科技大樓,682
2024-04-16,12,萬隆,332
2024-04-16,12,麟光,110
2024-04-16,13,信義安和,741
2024-04-16,13,公館,1500
2024-04-16,13,六張犁,381
2024-04-16,13,古亭,1672
2024-04-16,13,台電大樓,700
2024-04-16,13,國父紀念館,936
2024-04-16,13,大安,1094
2024-04-16,13,大安森林公園,493
2024-04-16,13,忠孝復興,2401
2024-04-16,13,忠孝敦化,1882
2024-04-16,13,忠孝新生,1854
2024-04-16,13,東門,1473
2024-04-16,13,科技大樓,699
2024-04-16,13,萬隆,361
2024-04-16,13,麟光,130
2024-04-16,14,信義安和,765
2024-04-16,14,公館,1266
2024-04-16,14,六張犁,358
2024-04-16,14,古亭,1367
2024-04-16,14,台電大樓,643
2024-04-16,14,國父紀念館,805
2024-04-16,14,大安,924
2024-04-16,14,大安森林公園,431
2024-04-16,14,忠孝復興,2254
2024-04-16,14,忠孝敦化,1568
2024-04-16,14,忠孝新生,1517
2024-04-16,14,東門,1200
2024-04-16,14,科技大樓,492
2024-04-16,14,萬隆,316
2024-04-16,14,麟光,121
2024-04-16,15,信義安和,768
2024-04-16,15,公館,1152
2024-04-16,15,六張犁,377
2024-04-16,15,古亭,1339
2024-04-16,15,台電大樓,607
2024-04-16,15,國父紀念館,914
2024-04-16,15,大安,900
2024-04-16,15,大安森林公園,435
2024-04-16,15,忠孝復興,2081
2024-04-16,15,忠孝敦化,1458
2024-04-16,15,忠孝新生,1461
2024-04-16,15,東門,1183
2024-04-16,15,科技大樓,540
2024-04-16,15,萬隆,418
2024-04-16,15,麟光,165
2024-04-16,16,信義安和,809
2024-04-16,16,公館,1354
2024-04-16,16,六張犁,638
2024-04-16,16,古亭,1783
2024-04-16,16,台電大樓,915
2024-04-16,16,國父紀念館,900
2024-04-16,16,大安,1215
2024-04-16,16,大安森林公園,462
2024-04-16,16,忠孝復興,2293
2024-04-16,16,忠孝敦化,1696
2024-04-16,16,忠孝新生,1648
2024-04-16,16,東門,1353
2024-04-16,16,科技大樓,716
2024-04-16,16,萬隆,634
2024-04-16,16,麟光,282
2024-04-16,17,信義安和,1316
2024-04-16,17,公館,1956
2024-04-16,17,六張犁,901
2024-04-16,17,古亭,2601
2024-04-16,17,台電大樓,1360
2024-04-16,17,國父紀念館,1315
2024-04-16,17,大安,1736
2024-04-16,17,大安森林公園,638
2024-04-16,17,忠孝復興,3186
2024-04-16,17,忠孝敦化,2197
2024-04-16,17,忠孝新生,2030
2024-04-16,17,東門,1958
2024-04-16,17,科技大樓,1227
2024-04-16,17,萬隆,1127
2024-04-16,17,麟光,438
2024-04-16,18,信義安和,1791
2024-04-16,18,公館,2273
2024-04-16,18,六張犁,1496
2024-04-16,18,古亭,3714
2024-04-16,18,台電大樓,1897
2024-04-16,18,國父紀念館,1830
2024-04-16,18,大安,2082
2024-04-16,18,大安森林公園,778
2024-04-16,18,忠孝復興,4373
2024-04-16,18,忠孝敦化,3218
2024-04-16,18,忠孝新生,2757
2024-04-16,18,東門,2744
2024-04-16,18,科技大樓,1752
2024-04-16,18,萬隆,1592
2024-04-16,18,麟光,630
2024-04-16,19,信義安和,1083
2024-04-16,19,公館,1578
2024-04-16,19,六張犁,1046
2024-04-16,19,古亭,2197
2024-04-16,19,台電大樓,1267
2024-04-16,19,國父紀念館,1114
2024-04-16,19,大安,1217
2024-04-16,19,大安森林公園,504
2024-04-16,19,忠孝復興,2306
2024-04-16,19,忠孝敦化,1814
2024-04-16,19,忠孝新生,1675
2024-04-16,19,東門,1462
2024-04-16,19,科技大樓,952
2024-04-16,19,萬隆,1192
2024-04-16,19,麟光,461
2024-04-16,20,信義安和,613
2024-04-16,20,公館,941
2024-04-16,20,六張犁,630
2024-04-16,20,古亭,1358
2024-04-16,20,台電大樓,702
2024-04-16,20,國父紀念館,522
2024-04-16,20,大安,678
2024-04-16,20,大安森林公園,290
2024-04-16,20,忠孝復興,1191
2024-04-16,20,忠孝敦化,974
2024-04-16,20,忠孝新生,965
2024-04-16,20,東門,788
2024-04-16,20,科技大樓,511
2024-04-16,20,萬隆,654
2024-04-16,20,麟光,300
2024-04-16,21,信義安和,592
2024-04-16,21,公館,1060
2024-04-16,21,六張犁,581
2024-04-16,21,古亭,1264
2024-04-16,21,台電大樓,762
2024-04-16,21,國父紀念館,516
2024-04-16,21,大安,692
2024-04-16,21,大安森林公園,300
2024-04-16,21,忠孝復興,905
2024-04-16,21,忠孝敦化,695
2024-04-16,21,忠孝新生,809
2024-04-16,21,東門,783
2024-04-16,21,科技大樓,524
2024-04-16,21,萬隆,676
2024-04-16,21,麟光,332
2024-04-16,22,信義安和,494
2024-04-16,22,公館,750
2024-04-16,22,六張犁,420
2024-04-16,22,古亭,837
2024-04-16,22,台電大樓,464
2024-04-16,22,國父紀念館,317
2024-04-16,22,大安,488
2024-04-16,22,大安森林公園,179
2024-04-16,22,忠孝復興,613
2024-04-16,22,忠孝敦化,371
2024-04-16,22,忠孝新生,568
2024-04-16,22,東門,470
2024-04-16,22,科技大樓,361
2024-04-16,22,萬隆,499
2024-04-16,22,麟光,255
2024-04-16,23,信義安和,189
2024-04-16,23,公館,306
2024-04-16,23,六張犁,128
2024-04-16,23,古亭,318
2024-04-16,23,台電大樓,172
2024-04-16,23,國父紀念館,121
2024-04-16,23,大安,165
2024-04-16,23,大安森林公園,60
2024-04-16,23,忠孝復興,227
2024-04-16,23,忠孝敦化,136
2024-04-16,23,忠孝新生,195
2024-04-16,23,東門,185
2024-04-16,23,科技大樓,120
2024-04-16,23,萬隆,188
2024-04-16,23,麟光,86
2024-04-17,0,信義安和,64
2024-04-17,0,公館,146
2024-04-17,0,六張犁,70
2024-04-17,0,古亭,121
2024-04-17,0,台電大樓,64
2024-04-17,0,國父紀念館,48
2024-04-17,0,大安,73
2024-04-17,0,大安森林公園,20
2024-04-17,0,忠孝復興,85
2024-04-17,0,忠孝敦化,64
2024-04-17,0,忠孝新生,76
2024-04-17,0,東門,83
2024-04-17,0,科技大樓,43
2024-04-17,0,萬隆,82
2024-04-17,0,麟光,42
2024-04-17,1,信義安和,0
2024-04-17,1,公館,0
2024-04-17,1,六張犁,0
2024-04-17,1,古亭,1
2024-04-17,1,台電大樓,0
2024-04-17,1,國父紀念館,0
2024-04-17,1,大安,0
2024-04-17,1,大安森林公園,0
2024-04-17,1,忠孝復興,0
2024-04-17,1,忠孝敦化,0
2024-04-17,1,忠孝新生,0
2024-04-17,1,東門,0
2024-04-17,1,科技大樓,0
2024-04-17,1,萬隆,0
2024-04-17,1,麟光,0
2024-04-17,5,信義安和,2
2024-04-17,5,公館,0
2024-04-17,5,六張犁,0
2024-04-17,5,古亭,0
2024-04-17,5,台電大樓,1
2024-04-17,5,國父紀念館,0
2024-04-17,5,大安,0
2024-04-17,5,大安森林公園,0
2024-04-17,5,忠孝復興,0
2024-04-17,5,忠孝敦化,0
2024-04-17,5,忠孝新生,0
2024-04-17,5,東門,1
2024-04-17,5,科技大樓,0
2024-04-17,5,萬隆,0
2024-04-17,5,麟光,0
2024-04-17,6,信義安和,350
2024-04-17,6,公館,361
2024-04-17,6,六張犁,134
2024-04-17,6,古亭,422
2024-04-17,6,台電大樓,237
2024-04-17,6,國父紀念館,284
2024-04-17,6,大安,415
2024-04-17,6,大安森林公園,205
2024-04-17,6,忠孝復興,476
2024-04-17,6,忠孝敦化,422
2024-04-17,6,忠孝新生,519
2024-04-17,6,東門,509
2024-04-17,6,科技大樓,193
2024-04-17,6,萬隆,69
2024-04-17,6,麟光,31
2024-04-17,7,信義安和,1658
2024-04-17,7,公館,1866
2024-04-17,7,六張犁,819
2024-04-17,7,古亭,1949
2024-04-17,7,台電大樓,1414
2024-04-17,7,國父紀念館,1486
2024-04-17,7,大安,3577
2024-04-17,7,大安森林公園,760
2024-04-17,7,忠孝復興,1800
2024-04-17,7,忠孝敦化,2172
2024-04-17,7,忠孝新生,2138
2024-04-17,7,東門,2371
2024-04-17,7,科技大樓,938
2024-04-17,7,萬隆,365
2024-04-17,7,麟光,100
2024-04-17,8,信義安和,4382
2024-04-17,8,公館,2996
2024-04-17,8,六張犁,1456
2024-04-17,8,古亭,4285
2024-04-17,8,台電大樓,1722
2024-04-17,8,國父紀念館,3594
2024-04-17,8,大安,5755
2024-04-17,8,大安森林公園,943
2024-04-17,8,忠孝復興,4078
2024-04-17,8,忠孝敦化,5526
2024-04-17,8,忠孝新生,5948
2024-04-17,8,東門,3375
2024-04-17,8,科技大樓,2219
2024-04-17,8,萬隆,408
2024-04-17,8,麟光,202
2024-04-17,9,信義安和,1894
2024-04-17,9,公館,2078
2024-04-17,9,六張犁,818
2024-04-17,9,古亭,2791
2024-04-17,9,台電大樓,967
2024-04-17,9,國父紀念館,2494
2024-04-17,9,大安,2327
2024-04-17,9,大安森林公園,578
2024-04-17,9,忠孝復興,3069
2024-04-17,9,忠孝敦化,2852
2024-04-17,9,忠孝新生,3252
2024-04-17,9,東門,1720
2024-04-17,9,科技大樓,1402
2024-04-17,9,萬隆,282
2024-04-17,9,麟光,184
2024-04-17,10,信義安和,963
2024-04-17,10,公館,1469
2024-04-17,10,六張犁,406
2024-04-17,10,古亭,1605
2024-04-17,10,台電大樓,643
2024-04-17,10,國父紀念館,1241
2024-04-17,10,大安,1199
2024-04-17,10,大安森林公園,432
2024-04-17,10,忠孝復興,2833
2024-04-17,10,忠孝敦化,1857
2024-04-17,10,忠孝新生,2011
2024-04-17,10,東門,1311
2024-04-17,10,科技大樓,678
2024-04-17,10,萬隆,266
2024-04-17,10,麟光,115
2024-04-17,11,信義安和,744
2024-04-17,11,公館,1483
2024-04-17,11,六張犁,374
2024-04-17,11,古亭,1395
2024-04-17,11,台電大樓,677
2024-04-17,11,國父紀念館,1122
2024-04-17,11,大安,1014
2024-04-17,11,大安森林公園,332
2024-04-17,11,忠孝復興,2884
2024-04-17,11,忠孝敦化,1792
2024-04-17,11,忠孝新生,1694
2024-04-17,11,東門,1373
2024-04-17,11,科技大樓,560
2024-04-17,11,萬隆,302
2024-04-17,11,麟光,90
2024-04-17,12,信義安和,772
2024-04-17,12,公館,1664
2024-04-17,12,六張犁,376
2024-04-17,12,古亭,1690
2024-04-17,12,台電大樓,740
2024-04-17,12,國父紀念館,995
2024-04-17,12,大安,1017
2024-04-17,12,大安森林公園,422
2024-04-17,12,忠孝復興,3026
2024-04-17,12,忠孝敦化,1825
2024-04-17,12,忠孝新生,1869
2024-04-17,12,東門,1538
2024-04-17,12,科技大樓,727
2024-04-17,12,萬隆,394
2024-04-17,12,麟光,155
2024-04-17,13,信義安和,843
2024-04-17,13,公館,1457
2024-04-17,13,六張犁,434
2024-04-17,13,古亭,1879
2024-04-17,13,台電大樓,713
2024-04-17,13,國父紀念館,1044
2024-04-17,13,大安,1194
2024-04-17,13,大安森林公園,492
2024-04-17,13,忠孝復興,2637
2024-04-17,13,忠孝敦化,1944
2024-04-17,13,忠孝新生,2019
2024-04-17,13,東門,1326
2024-04-17,13,科技大樓,855
2024-04-17,13,萬隆,350
2024-04-17,13,麟光,142
2024-04-17,14,信義安和,740
2024-04-17,14,公館,1351
2024-04-17,14,六張犁,370
2024-04-17,14,古亭,1391
2024-04-17,14,台電大樓,758
2024-04-17,14,國父紀念館,877
2024-04-17,14,大安,897
2024-04-17,14,大安森林公園,452
2024-04-17,14,忠孝復興,2344
2024-04-17,14,忠孝敦化,1555
2024-04-17,14,忠孝新生,1635
2024-04-17,14,東門,1180
2024-04-17,14,科技大樓,565
2024-04-17,14,萬隆,381
2024-04-17,14,麟光,131
2024-04-17,15,信義安和,709
2024-04-17,15,公館,1185
2024-04-17,15,六張犁,415
2024-04-17,15,古亭,1385
2024-04-17,15,台電大樓,677
2024-04-17,15,國父紀念館,751
2024-04-17,15,大安,928
2024-04-17,15,大安森林公園,466
2024-04-17,15,忠孝復興,2100
2024-04-17,15,忠孝敦化,1560
2024-04-17,15,忠孝新生,1581
2024-04-17,15,東門,1112
2024-04-17,15,科技大樓,572
2024-04-17,15,萬隆,435
2024-04-17,15,麟光,132
2024-04-17,16,信義安和,822
2024-04-17,16,公館,1324
2024-04-17,16,六張犁,643
2024-04-17,16,古亭,1879
2024-04-17,16,台電大樓,913
2024-04-17,16,國父紀念館,1030
2024-04-17,16,大安,1253
2024-04-17,16,大安森林公園,528
2024-04-17,16,忠孝復興,2464
2024-04-17,16,忠孝敦化,1699
2024-04-17,16,忠孝新生,1676
2024-04-17,16,東門,1531
2024-04-17,16,科技大樓,700
2024-04-17,16,萬隆,635
2024-04-17,16,麟光,273
2024-04-17,17,信義安和,1536
2024-04-17,17,公館,2177
2024-04-17,17,六張犁,958
2024-04-17,17,古亭,2779
2024-04-17,17,台電大樓,1468
2024-04-17,17,國父紀念館,1453
2024-04-17,17,大安,1735
2024-04-17,17,大安森林公園,628
2024-04-17,17,忠孝復興,3542
2024-04-17,17,忠孝敦化,2564
2024-04-17,17,忠孝新生,2312
2024-04-17,17,東門,2052
2024-04-17,17,科技大樓,1177
2024-04-17,17,萬隆,1193
2024-04-17,17,麟光,408
2024-04-17,18,信義安和,1836
2024-04-17,18,公館,2415
2024-04-17,18,六張犁,1560
2024-04-17,18,古亭,3897
2024-04-17,18,台電大樓,1848
2024-04-17,18,國父紀念館,2175
2024-04-17,18,大安,2338
2024-04-17,18,大安森林公園,782
2024-04-17,18,忠孝復興,4831
2024-04-17,18,忠孝敦化,3494
2024-04-17,18,忠孝新生,2914
2024-04-17,18,東門,2771
2024-04-17,18,科技大樓,1798
2024-04-17,18,萬隆,1465
2024-04-17,18,麟光,707
2024-04-17,19,信義安和,1136
2024-04-17,19,公館,1714
2024-04-17,19,六張犁,933
2024-04-17,19,古亭,2283
2024-04-17,19,台電大樓,1215
2024-04-17,19,國父紀念館,1142
2024-04-17,19,大安,1308
2024-04-17,19,大安森林公園,450
2024-04-17,19,忠孝復興,2557
2024-04-17,19,忠孝敦化,1928
2024-04-17,19,忠孝新生,1640
2024-04-17,19,東門,1589
2024-04-17,19,科技大樓,1006
2024-04-17,19,萬隆,1185
2024-04-17,19,麟光,475
2024-04-17,20,信義安和,592
2024-04-17,20,公館,1001
2024-04-17,20,六張犁,606
2024-04-17,20,古亭,1306
2024-04-17,20,台電大樓,731
2024-04-17,20,國父紀念館,577
2024-04-17,20,大安,712
2024-04-17,20,大安森林公園,296
2024-04-17,20,忠孝復興,1297
2024-04-17,20,忠孝敦化,937
2024-04-17,20,忠孝新生,968
2024-04-17,20,東門,797
2024-04-17,20,科技大樓,502
2024-04-17,20,萬隆,715
2024-04-17,20,麟光,299
2024-04-17,21,信義安和,622
2024-04-17,21,公館,1030
2024-04-17,21,六張犁,649
2024-04-17,21,古亭,1306
2024-04-17,21,台電大樓,813
2024-04-17,21,國父紀念館,543
2024-04-17,21,大安,694
2024-04-17,21,大安森林公園,331
2024-04-17,21,忠孝復興,982
2024-04-17,21,忠孝敦化,727
2024-04-17,21,忠孝新生,890
2024-04-17,21,東門,767
2024-04-17,21,科技大樓,529
2024-04-17,21,萬隆,780
2024-04-17,21,麟光,306
2024-04-17,22,信義安和,491
2024-04-17,22,公館,788
2024-04-17,22,六張犁,481
2024-04-17,22,古亭,927
2024-04-17,22,台電大樓,516
2024-04-17,22,國父紀念館,339
2024-04-17,22,大安,442
2024-04-17,22,大安森林公園,238
2024-04-17,22,忠孝復興,597
2024-04-17,22,忠孝敦化,405
2024-04-17,22,忠孝新生,546
2024-04-17,22,東門,502
2024-04-17,22,科技大樓,386
2024-04-17,22,萬隆,530
2024-04-17,22,麟光,279
2024-04-17,23,信義安和,186
2024-04-17,23,公館,311
2024-04-17,23,六張犁,134
2024-04-17,23,古亭,344
2024-04-17,23,台電大樓,208
2024-04-17,23,國父紀念館,133
2024-04-17,23,大安,131
2024-04-17,23,大安森林公園,53
2024-04-17,23,忠孝復興,178
2024-04-17,23,忠孝敦化,165
2024-04-17,23,忠孝新生,242
2024-04-17,23,東門,197
2024-04-17,23,科技大樓,116
